type,tident,ident,Latitude,Longitude,y_proj,x_proj,comment,new_trk,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime,desc,link
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4753946252,-82.6961027831,27.4753946252,-82.6961027831,,False,False,,,11.19,,,2019/06/13 13:48:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:48:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4755668733,-82.6961310301,27.4755668733,-82.6961310301,,False,False,,,11.67,,,2019/06/13 13:48:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:48:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4757259618,-82.6962097362,27.4757259618,-82.6962097362,,False,False,,,11.67,,,2019/06/13 13:49:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:49:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4758592341,-82.6963044517,27.4758592341,-82.6963044517,,False,False,,,11.67,,,2019/06/13 13:49:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:49:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4759575538,-82.6963970717,27.4759575538,-82.6963970717,,False,False,,,9.75,,,2019/06/13 13:49:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:49:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4760448094,-82.6964637917,27.4760448094,-82.6964637917,,False,False,,,8.31,,,2019/06/13 13:49:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:49:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4761294667,-82.6965596806,27.4761294667,-82.6965596806,,False,False,,,6.39,,,2019/06/13 13:49:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:49:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4762271997,-82.6966732554,27.4762271997,-82.6966732554,,False,False,,,5.42,,,2019/06/13 13:49:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:49:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4763349909,-82.6967952121,27.4763349909,-82.6967952121,,False,False,,,4.94,,,2019/06/13 13:50:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:50:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4764502421,-82.6969049312,27.4764502421,-82.6969049312,,False,False,,,5.42,,,2019/06/13 13:50:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:50:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4765729532,-82.6969984733,27.4765729532,-82.6969984733,,False,False,,,6.87,,,2019/06/13 13:50:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:50:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4767101649,-82.6970833819,27.4767101649,-82.6970833819,,False,False,,,7.35,,,2019/06/13 13:50:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:50:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4768737797,-82.6972030755,27.4768737797,-82.6972030755,,False,False,,,8.31,,,2019/06/13 13:50:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:50:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4770394061,-82.6973658521,27.4770394061,-82.6973658521,,False,False,,,7.83,,,2019/06/13 13:50:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:50:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4771887716,-82.6975406986,27.4771887716,-82.6975406986,,False,False,,,6.39,,,2019/06/13 13:51:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:51:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4773301743,-82.697725771,27.4773301743,-82.697725771,,False,False,,,5.42,,,2019/06/13 13:51:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:51:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4774589203,-82.6979183871,27.4774589203,-82.6979183871,,False,False,,,4.94,,,2019/06/13 13:51:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:51:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4775875825,-82.6980997715,27.4775875825,-82.6980997715,,False,False,,,4.94,,,2019/06/13 13:51:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:51:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.477744827,-82.6982620452,27.477744827,-82.6982620452,,False,False,,,3.98,,,2019/06/13 13:51:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:51:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4778960366,-82.6984306052,27.4778960366,-82.6984306052,,False,False,,,3.98,,,2019/06/13 13:51:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:51:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4780166522,-82.698614588,27.4780166522,-82.698614588,,False,False,,,3.5,,,2019/06/13 13:52:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:52:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4780710507,-82.698748447,27.4780710507,-82.698748447,,False,False,,,3.98,,,2019/06/13 13:52:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:52:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4781242758,-82.6988205314,27.4781242758,-82.6988205314,,False,False,,,5.42,,,2019/06/13 13:52:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:52:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4781748187,-82.6988375466,27.4781748187,-82.6988375466,,False,False,,,7.83,,,2019/06/13 13:52:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:52:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4782239366,-82.6988454256,27.4782239366,-82.6988454256,,False,False,,,8.79,,,2019/06/13 13:52:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:52:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4782919977,-82.6988527179,27.4782919977,-82.6988527179,,False,False,,,9.75,,,2019/06/13 13:52:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:52:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4783657584,-82.698888341,27.4783657584,-82.698888341,,False,False,,,10.23,,,2019/06/13 13:53:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:53:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.478409512,-82.6989210304,27.478409512,-82.6989210304,,False,False,,,10.71,,,2019/06/13 13:53:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:53:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.478442369,-82.6989442483,27.478442369,-82.6989442483,,False,False,,,10.23,,,2019/06/13 13:53:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:53:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4784820154,-82.6989541389,27.4784820154,-82.6989541389,,False,False,,,10.23,,,2019/06/13 13:53:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:53:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4785066582,-82.6989594195,27.4785066582,-82.6989594195,,False,False,,,10.23,,,2019/06/13 13:53:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:53:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4785409402,-82.6989452541,27.4785409402,-82.6989452541,,False,False,,,10.71,,,2019/06/13 13:53:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:53:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4785705283,-82.6989404764,27.4785705283,-82.6989404764,,False,False,,,11.19,,,2019/06/13 13:54:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:54:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4785963446,-82.6989451703,27.4785963446,-82.6989451703,,False,False,,,11.19,,,2019/06/13 13:54:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:54:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4786209874,-82.6989543065,27.4786209874,-82.6989543065,,False,False,,,11.19,,,2019/06/13 13:54:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:54:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.478649905,-82.6989538036,27.478649905,-82.6989538036,,False,False,,,11.19,,,2019/06/13 13:54:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:54:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4786789063,-82.6989542227,27.4786789063,-82.6989542227,,False,False,,,11.19,,,2019/06/13 13:54:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:54:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4787032977,-82.6989478525,27.4787032977,-82.6989478525,,False,False,,,12.15,,,2019/06/13 13:54:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:54:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4787335563,-82.698941147,27.4787335563,-82.698941147,,False,False,,,11.67,,,2019/06/13 13:55:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:55:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4787564389,-82.6989306696,27.4787564389,-82.6989306696,,False,False,,,11.67,,,2019/06/13 13:55:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:55:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4787775613,-82.698931843,27.4787775613,-82.698931843,,False,False,,,11.19,,,2019/06/13 13:55:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:55:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4788153637,-82.6989307534,27.4788153637,-82.6989307534,,False,False,,,11.19,,,2019/06/13 13:55:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:55:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4788502324,-82.6989274845,27.4788502324,-82.6989274845,,False,False,,,9.75,,,2019/06/13 13:55:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:55:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.47887454,-82.6989292447,27.47887454,-82.6989292447,,False,False,,,8.31,,,2019/06/13 13:55:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:55:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4789022841,-82.6989274006,27.4789022841,-82.6989274006,,False,False,,,6.39,,,2019/06/13 13:56:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:56:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4789363984,-82.6989107206,27.4789363984,-82.6989107206,,False,False,,,6.39,,,2019/06/13 13:56:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:56:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.478965316,-82.6989091281,27.478965316,-82.6989091281,,False,False,,,5.42,,,2019/06/13 13:56:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:56:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4789858516,-82.698898986,27.4789858516,-82.698898986,,False,False,,,4.94,,,2019/06/13 13:56:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:56:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4790087342,-82.6989007462,27.4790087342,-82.6989007462,,False,False,,,4.46,,,2019/06/13 13:56:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:56:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4790337123,-82.6988890953,27.4790337123,-82.6988890953,,False,False,,,3.5,,,2019/06/13 13:56:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:56:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4790614564,-82.6988777798,27.4790614564,-82.6988777798,,False,False,,,4.94,,,2019/06/13 13:57:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:57:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4790830817,-82.6988740917,27.4790830817,-82.6988740917,,False,False,,,6.87,,,2019/06/13 13:57:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:57:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4790971633,-82.6988652907,27.4790971633,-82.6988652907,,False,False,,,6.87,,,2019/06/13 13:57:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:57:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4791130051,-82.6988528017,27.4791130051,-82.6988528017,,False,False,,,6.87,,,2019/06/13 13:57:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:57:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.479134379,-82.6988399774,27.479134379,-82.6988399774,,False,False,,,5.91,,,2019/06/13 13:57:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:57:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4791676551,-82.6988160051,27.4791676551,-82.6988160051,,False,False,,,5.91,,,2019/06/13 13:57:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:57:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.479196908,-82.6988088805,27.479196908,-82.6988088805,,False,False,,,6.39,,,2019/06/13 13:58:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:58:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4792452715,-82.6988539752,27.4792452715,-82.6988539752,,False,False,,,6.87,,,2019/06/13 13:58:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:58:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4792751111,-82.698915666,27.4792751111,-82.698915666,,False,False,,,7.83,,,2019/06/13 13:58:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:58:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4792760331,-82.699003173,27.4792760331,-82.699003173,,False,False,,,8.79,,,2019/06/13 13:58:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:58:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.47925248,-82.6990880817,27.47925248,-82.6990880817,,False,False,,,9.27,,,2019/06/13 13:58:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:58:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4792342912,-82.6991730742,27.4792342912,-82.6991730742,,False,False,,,9.75,,,2019/06/13 13:58:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:58:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4792400748,-82.699231077,27.4792400748,-82.699231077,,False,False,,,9.75,,,2019/06/13 13:59:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:59:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4792637955,-82.6992791891,27.4792637955,-82.6992791891,,False,False,,,9.27,,,2019/06/13 13:59:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:59:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4793013465,-82.6993002277,27.4793013465,-82.6993002277,,False,False,,,9.75,,,2019/06/13 13:59:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:59:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4793476146,-82.6994536165,27.4793476146,-82.6994536165,,False,False,,,10.23,,,2019/06/13 13:59:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:59:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4793039449,-82.6996356715,27.4793039449,-82.6996356715,,False,False,,,10.23,,,2019/06/13 13:59:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:59:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4792224728,-82.6998230908,27.4792224728,-82.6998230908,,False,False,,,10.71,,,2019/06/13 13:59:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 09:59:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.479170505,-82.699970277,27.479170505,-82.699970277,,False,False,,,10.71,,,2019/06/13 14:00:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:00:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4791346304,-82.7000825945,27.4791346304,-82.7000825945,,False,False,,,10.71,,,2019/06/13 14:00:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:00:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4791084789,-82.7001656592,27.4791084789,-82.7001656592,,False,False,,,10.71,,,2019/06/13 14:00:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:00:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4791143462,-82.7002200577,27.4791143462,-82.7002200577,,False,False,,,11.67,,,2019/06/13 14:00:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:00:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4791213032,-82.7002374921,27.4791213032,-82.7002374921,,False,False,,,11.19,,,2019/06/13 14:00:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:00:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4791428447,-82.700237073,27.4791428447,-82.700237073,,False,False,,,10.71,,,2019/06/13 14:00:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:00:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4791648891,-82.7002326306,27.4791648891,-82.7002326306,,False,False,,,11.19,,,2019/06/13 14:01:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:01:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4792156834,-82.7002065629,27.4792156834,-82.7002065629,,False,False,,,11.19,,,2019/06/13 14:01:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:01:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4792476185,-82.7001170442,27.4792476185,-82.7001170442,,False,False,,,10.71,,,2019/06/13 14:01:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:01:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4791436829,-82.7000422776,27.4791436829,-82.7000422776,,False,False,,,11.19,,,2019/06/13 14:01:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:01:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.479008399,-82.6999242604,27.479008399,-82.6999242604,,False,False,,,13.12,,,2019/06/13 14:01:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:01:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4789394997,-82.6997375954,27.4789394997,-82.6997375954,,False,False,,,13.12,,,2019/06/13 14:01:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:01:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4789308663,-82.6995337475,27.4789308663,-82.6995337475,,False,False,,,12.63,,,2019/06/13 14:02:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:02:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4789586943,-82.6993155666,27.4789586943,-82.6993155666,,False,False,,,12.15,,,2019/06/13 14:02:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:02:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4789644778,-82.6991162449,27.4789644778,-82.6991162449,,False,False,,,11.67,,,2019/06/13 14:02:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:02:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4789897911,-82.6989201922,27.4789897911,-82.6989201922,,False,False,,,11.19,,,2019/06/13 14:02:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:02:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4790242407,-82.6987940446,27.4790242407,-82.6987940446,,False,False,,,12.63,,,2019/06/13 14:02:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:02:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4790317006,-82.6987118181,27.4790317006,-82.6987118181,,False,False,,,13.6,,,2019/06/13 14:02:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:02:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4790257495,-82.6986456849,27.4790257495,-82.6986456849,,False,False,,,12.63,,,2019/06/13 14:03:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:03:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4790174514,-82.6986079663,27.4790174514,-82.6986079663,,False,False,,,12.15,,,2019/06/13 14:03:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:03:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4790275935,-82.6986077148,27.4790275935,-82.6986077148,,False,False,,,14.08,,,2019/06/13 14:03:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:03:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4790423457,-82.6986098941,27.4790423457,-82.6986098941,,False,False,,,14.56,,,2019/06/13 14:03:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:03:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.478946792,-82.698528422,27.478946792,-82.698528422,,False,False,,,13.6,,,2019/06/13 14:03:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:03:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4788378272,-82.6983912941,27.4788378272,-82.6983912941,,False,False,,,13.6,,,2019/06/13 14:03:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:03:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4787540082,-82.6983225625,27.4787540082,-82.6983225625,,False,False,,,13.6,,,2019/06/13 14:04:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:04:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4786760565,-82.6983370632,27.4786760565,-82.6983370632,,False,False,,,12.15,,,2019/06/13 14:04:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:04:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.478642948,-82.698394144,27.478642948,-82.698394144,,False,False,,,11.19,,,2019/06/13 14:04:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:04:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4786768947,-82.6984501351,27.4786768947,-82.6984501351,,False,False,,,11.19,,,2019/06/13 14:04:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:04:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4787617195,-82.6984641328,27.4787617195,-82.6984641328,,False,False,,,10.71,,,2019/06/13 14:04:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:04:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4788559321,-82.6984617859,27.4788559321,-82.6984617859,,False,False,,,10.71,,,2019/06/13 14:04:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:04:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4789702613,-82.6985233091,27.4789702613,-82.6985233091,,False,False,,,11.19,,,2019/06/13 14:05:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:05:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4790591095,-82.698630346,27.4790591095,-82.698630346,,False,False,,,10.23,,,2019/06/13 14:05:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:05:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.479107473,-82.6987726707,27.479107473,-82.6987726707,,False,False,,,10.71,,,2019/06/13 14:05:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:05:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4791192077,-82.6988820545,27.4791192077,-82.6988820545,,False,False,,,11.67,,,2019/06/13 14:05:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:05:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4791109096,-82.6990421489,27.4791109096,-82.6990421489,,False,False,,,11.19,,,2019/06/13 14:05:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:05:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4790299404,-82.6992450748,27.4790299404,-82.6992450748,,False,False,,,11.19,,,2019/06/13 14:05:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:05:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4789788108,-82.6994694583,27.4789788108,-82.6994694583,,False,False,,,11.19,,,2019/06/13 14:06:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:06:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4790013582,-82.6996193267,27.4790013582,-82.6996193267,,False,False,,,11.19,,,2019/06/13 14:06:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:06:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4790298566,-82.6997467317,27.4790298566,-82.6997467317,,False,False,,,9.27,,,2019/06/13 14:06:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:06:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.479060702,-82.699824851,27.479060702,-82.699824851,,False,False,,,10.71,,,2019/06/13 14:06:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:06:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.47909775,-82.699862821,27.47909775,-82.699862821,,False,False,,,9.27,,,2019/06/13 14:06:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:06:41,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4791313615,-82.6999034733,27.4791313615,-82.6999034733,,False,False,,,10.23,,,2019/06/13 14:06:51+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:06:51,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4791834969,-82.6999025512,27.4791834969,-82.6999025512,,False,False,,,10.23,,,2019/06/13 14:07:01+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:07:01,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4792211317,-82.6999111846,27.4792211317,-82.6999111846,,False,False,,,10.23,,,2019/06/13 14:07:11+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:07:11,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4792935513,-82.6999661699,27.4792935513,-82.6999661699,,False,False,,,10.71,,,2019/06/13 14:07:21+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:07:21,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4792899471,-82.7000512462,27.4792899471,-82.7000512462,,False,False,,,12.15,,,2019/06/13 14:07:31+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:07:31,,
TRACK,Current Track: 12 JUN 2019 14:43,T1,27.4791928008,-82.700061556,27.4791928008,-82.700061556,,False,False,,,13.12,,,2019/06/13 14:07:41+00,garmin GPSMAP 78sc Software Version 690,,2019/06/13 10:07:41,,
