Name,ID,Day,Time,Time Offset,TimeOffset.mmss,GMT,Tag.Time,Snap,Follow.Time,Tdiff,Distance.RF,Distance.V,Bearing.Goni,Bearing.HH,TagClear,TCL,TCC,TCR,Behav,WPT,Comments,Count,Satellites,Bad Sats,Good.Sats,Residual,Time Error,Latitude,Longitude,InitLat,InitLon,InitTime,InitType,Height,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
179064,F264,22-Jun-19,15:13:59,-96,,,,,,,,,,,,,,,,,,2,8,4,4,1.3,-1.3,27.3076,-82.5601,27.314,-82.5585,6/22/2019 16:05,MC,,,,,15,7,15336,,,,30,18378,,,,28,23128,,,,1,7502,,,,18,31544,,,,8,19364,,,,11,9190,,,,17,19840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,22-Jun-19,15:24:16,-96,,,,,,,,,,,,,,,,,,1,7,1,6,8.7,-1.4,27.3048,-82.5564,27.3048,-82.5564,22:38.6,FastGPS,,,,,15,17,26786,,,43,28,21592,,,,8,29168,,,,30,12844,,,,18,1502,,,,4,17572,,,,1,32418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,22-Jun-19,15:34:42,-96,,,,,,,,,,,,,,,,,,2,8,4,4,0.2,-2.3,27.3092,-82.56,27.314,-82.5585,6/22/2019 16:05,MC,,,,,15,7,30333,,,,13,28104,,,,8,24011,,,,28,5960,,,,30,20874,,,,17,16674,,,,1,4450,,,,18,16672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,22-Jun-19,15:56:01,-96,,,,,,,,,,,,,,,,,,1,8,1,7,14,-0.6,27.3099,-82.5598,27.3099,-82.5598,54:24.4,FastGPS,,,,,15,11,1151,,,,17,2534,,,,19,5095,,,,1,9845,,,,7,23336,,,,8,26974,,,,30,2368,,,,4,23240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,22-Jun-19,16:39:49,-97,,,,,,,,,,,,,,,,,,1,8,,8,9.4,-1.3,27.3099,-82.5599,27.3099,-82.5599,38:10.7,FastGPS,,,,,15,1,2405,,,,17,30641,,,,3,1582,,,,19,6569,,,,22,28292,,,,13,690,,,,28,10236,,,,30,17442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,22-Jun-19,16:59:47,-97,,,,,,,,,,,,,,,,,,1,8,,8,8,-0.7,27.3114,-82.5647,27.3114,-82.5647,58:09.2,FastGPS,,,,,15,1,38,,,,3,7792,,,,11,1157,,,,17,6103,,,,22,1910,,,,28,4200,,,,13,30832,,,,19,12980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,22-Jun-19,17:09:56,-97,,,,,,,,,,,,,,,,,,1,8,,8,6.5,0,27.3115,-82.569,27.3115,-82.569,08:19.0,FastGPS,,,,,15,1,9121,,,,3,6074,,,,22,15156,,,,11,8901,,,,28,31194,,,,17,23750,,,,7,17702,,,,19,12686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,22-Jun-19,17:20:12,-97,,,,,,,,,,,,,,,,,,1,4,,4,1.1,-0.3,27.3129,-82.568,27.3115,-82.569,08:19.0,FastGPS,,,,,15,1,6110,,,,3,24632,,,,17,31103,,,,30,6512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,22-Jun-19,17:30:33,-97,,,,,,,,,,,,,,,,,,2,4,,4,0.4,-0.2,27.3111,-82.5619,27.3115,-82.569,08:19.0,FastGPS,,,,,15,19,10972,,,,17,27170,,,,7,20286,,,,6,6715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,22-Jun-19,17:40:37,-97,,,,,,,,,,,,,,,,,,1,5,,5,6.7,0.1,27.3062,-82.5573,27.3062,-82.5573,39:00.1,FastGPS,,,,,15,17,2640,,,43,19,31385,,,,6,12593,,,,30,27160,,,,3,9238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,23-Jun-19,0:00:03,-98,,,,,,,,,,,,,,,,,,1,6,,6,4,-0.9,27.3026,-82.5865,27.3026,-82.5865,58:24.1,FastGPS,,,,,15,29,12095,,,44,15,7117,,,,13,27589,,,,2,20278,,,,5,20898,,,,21,17116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,23-Jun-19,10:00:53,-100,,,,,,,,,,,,,,,,,,1,4,,4,0.2,-0.3,27.302,-82.5744,27.3115,-82.569,08:19.0,FastGPS,,,,,15,22,18528,,,,3,16481,,,,26,6452,,,,31,6290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,24-Jun-19,0:00:22,-103,,,,,,,,,,,,,,,,,,3,4,,4,114.8,0.9,27.3113,-82.5489,27.3039,-82.5763,6/23/2019 2:28,NN,,,,,15,15,5697,,,,13,16451,,,,21,14189,,,,5,27530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,24-Jun-19,10:00:20,-105,,,,,,,,,,,,,,,,,,3,6,,6,8.8,-0.6,27.2749,-82.5697,27.2749,-82.5697,58:34.4,FastGPS,,,,,15,14,26304,,,41,26,22843,,,,16,18702,,,,23,13136,,,,31,22776,,,,3,4192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,24-Jun-19,17:00:43,-106,,,,,,,,,,,,,,,,,,1,4,,4,0.8,-1,27.3144,-82.5554,27.3344,-82.5769,6/25/2019 10:33,SR,,,,,15,30,779,,,,17,13748,,,,3,27862,,,,7,14382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,25-Jun-19,0:00:25,-108,,,,,,,,,,,,,,,,,,2,4,,4,0.1,0.2,27.3126,-82.5491,27.3344,-82.5769,6/25/2019 10:33,SR,,,,,15,5,5681,,,,29,29460,,,,15,6497,,,,13,7859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,25-Jun-19,11:16:41,-110,,,,,,,,,,,,,,,,,,1,4,,4,0.7,-0.7,27.328,-82.587,27.3344,-82.5769,6/25/2019 10:33,SR,,,,,15,9,8229,,,,7,18023,,,,27,11183,,,,26,14390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,26-Jun-19,10:00:50,-115,,,,,,,,,,,,,,,,,,3,5,1,4,0.1,-1,27.3241,-82.5686,27.3344,-82.5769,6/25/2019 10:33,SR,,,,,15,22,22433,,,42,31,10846,,,,26,9243,,,,3,32043,,,,16,25202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,26-Jun-19,11:14:49,-115,,,,,,,,,,,,,,,,,,1,4,,4,0.4,0,27.3104,-82.5483,27.3079,-82.5638,6/26/2019 10:29,NP,,,,,15,16,15242,,,,23,25661,,,,27,31011,,,,26,23432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,26-Jun-19,17:00:24,-116,,,,,,,,,,,,,,,,,,1,8,4,4,0.5,-0.1,27.3147,-82.5537,27.3079,-82.5638,6/26/2019 10:29,NP,,,,,15,1,23874,,,,17,141,,,,3,23560,,,,11,24868,,,,7,29580,,,,30,24440,,,,19,31500,,,,22,21578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,27-Jun-19,0:00:33,-118,,,,,,,,,,,,,,,,,,2,6,2,4,0.3,0.4,27.3007,-82.5399,27.3079,-82.5638,6/26/2019 10:29,NP,,,,,15,15,28086,,,44,13,9960,,,,29,3478,,,,5,15940,,,,21,4806,,,,2,2970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,28-Jun-19,0:00:19,-122,,,,,,,,,,,,,,,,,,2,4,,4,0.4,-0.4,27.3051,-82.5552,27.3166,-82.58,6/28/2019 10:37,SR,,,,,15,15,27799,,,39,2,19795,,,,29,29065,,,,5,28836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,28-Jun-19,11:17:17,-125,,,,,,,,,,,,,,,,,,1,4,,4,0.3,26,27.4831,-82.5386,27.3166,-82.58,6/28/2019 10:37,SR,,,,,15,8,10090,,,,26,18502,,,,16,16089,,,,23,1421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,28-Jun-19,17:00:09,-126,,,,,,,,,,,,,,,,,,1,6,,6,7.4,-0.4,27.2992,-82.5441,27.2992,-82.5441,58:02.5,FastGPS,,,,,15,17,29428,,,42,19,5914,,,,3,28088,,,,22,12265,,,,28,16630,,,,7,22474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,29-Jun-19,0:00:47,-127,,,,,,,,,,,,,,,,,,1,2,,2,,,,,,,,,,,,,15,21,27572,,,41,29,5906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,29-Jun-19,10:00:47,-129,,,,,,,,,,,,,,,,,,1,4,,4,1.3,-0.4,27.3426,-82.605,27.2992,-82.5441,58:02.5,FastGPS,,,,,15,23,2043,,,,3,17239,,,,22,30757,,,,31,22311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,30-Jun-19,0:00:00,-132,,,,,,,,,,,,,,,,,,2,5,,5,0.6,-0.5,27.3045,-82.5563,27.3045,-82.5563,57:47.5,FastGPS,,,,,15,5,22618,,,44,15,26856,,,,29,13756,,,,13,13058,,,,2,20966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,30-Jun-19,10:01:17,-134,,,,,,,,,,,,,,,,,,1,2,,2,,,,,,,,,,,,,15,26,17004,,,40,27,11130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,30-Jun-19,17:00:42,-136,,,,,,,,,,,,,,,,,,2,4,,4,1.9,0.6,27.3228,-82.5584,27.261,-82.5412,7/1/2019 10:42,SR,,,,,15,6,10812,,,,30,16430,,,,3,27239,,,,1,8377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,1-Jul-19,0:00:05,-137,,,,,,,,,,,,,,,,,,1,3,,3,,,,,,,,,,,,,15,2,7120,,,45,21,17886,,,,23,11544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,1-Jul-19,10:01:32,-139,,,,,,,,,,,,,,,,,,1,4,,4,1.8,-0.4,27.2617,-82.5509,27.261,-82.5412,7/1/2019 10:42,SR,,,,,15,23,25378,,,,14,9206,,,,27,8802,,,,22,2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,14-Jul-19,17:00:13,-204,,,,,,,,,,,,,,,,,,2,6,,6,4.5,-0.9,27.3128,-82.5481,27.3128,-82.5481,56:48.1,FastGPS,,,,,15,3,2916,,,42,17,23410,,,,6,2269,,,,19,32446,,,,28,13152,,,,24,15930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,15-Jul-19,0:00:16,-205,,,,,,,,,,,,,,,,,,1,6,2,4,1,-1.5,27.3078,-82.5603,27.3251,-82.5587,7/15/2019 10:07,SR,,,,,15,15,26823,,,43,13,27733,,,,21,32185,,,,29,31046,,,,5,18962,,,,20,28328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,15-Jul-19,10:01:46,-207,,,,,,,,,,,,,,,,,,1,4,,4,0.8,46.8,30.4786,-85.7415,27.3251,-82.5587,7/15/2019 10:07,SR,,,,,15,16,9721,,,,23,6823,,,,9,19998,,,,27,9084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,15-Jul-19,11:15:02,-207,,,,,,,,,,,,,,,,,,2,4,,4,1.1,-1.8,27.3136,-82.5664,27.3128,-82.5481,56:48.1,FastGPS,,,,,15,27,25189,,,,7,19707,,,,16,5439,,,,23,9854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,15-Jul-19,17:00:09,-208,,,,,,,,,,,,,,,,,,3,5,1,4,0.3,-1.6,27.2653,-82.5407,27.3209,-82.5583,7/16/2019 10:00,NP,,,,,15,17,5826,,,42,28,25055,,,,19,17600,,,,6,22077,,,,3,11618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,16-Jul-19,0:00:11,-210,,,,,,,,,,,,,,,,,,2,4,,4,0.4,-0.8,27.3013,-82.5463,27.3209,-82.5583,7/16/2019 10:00,NP,,,,,15,29,1765,,,45,15,4501,,,,13,29390,,,,5,22596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,16-Jul-19,10:04:11,-212,,,,,,,,,,,,,,,,,,2,5,,5,1.1,0.3,27.3256,-82.567,27.3256,-82.567,00:39.3,FastGPS,,,,,15,16,4812,,,41,27,30029,,,,23,25854,,,,9,22329,,,,7,18414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,16-Jul-19,17:00:55,-213,,,,,,,,,,,,,,,,,,1,0,,0,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,17-Jul-19,0:00:10,-215,,,,,,,,,,,,,,,,,,1,4,,4,23,-14.3,27.4101,-82.6419,27.3209,-82.5583,7/16/2019 10:00,NP,,,,,15,5,23308,,,,21,16324,,,,29,1852,,,,10,15108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,17-Jul-19,17:00:28,-218,,,,,,,,,,,,,,,,,,1,5,,5,10,-1,27.2516,-82.5297,27.2516,-82.5297,56:49.0,FastGPS,,,,,15,6,29527,,,41,17,6017,,,,28,15828,,,,3,28791,,,,19,23146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,18-Jul-19,0:00:14,-220,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,15,20,26808,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,18-Jul-19,17:00:32,-223,,,,,,,,,,,,,,,,,,2,5,,5,1.8,-1.3,27.2865,-82.5407,27.2865,-82.5407,56:47.7,FastGPS,,,,,15,6,6134,,,42,2,125,,,,28,16763,,,,3,26962,,,,17,12892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,19-Jul-19,0:00:56,-224,,,,,,,,,,,,,,,,,,2,4,,4,0.5,-1.9,27.3075,-82.5581,27.33,-82.5875,7/18/2019 10:14,SR,,,,,15,15,15641,,,,13,13383,,,,20,10794,,,,21,25402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,19-Jul-19,17:00:15,-228,,,,,,,,,,,,,,,,,,2,4,,4,0.2,-1,27.2629,-82.5386,27.3213,-82.5641,58:02.9,FastGPS,,,,,15,28,6773,,,,17,8176,,,,3,13850,,,,19,29860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,20-Jul-19,0:01:52,-229,,,,,,,,,,,,,,,,,,2,6,,6,12.5,-0.1,27.3213,-82.5641,27.3213,-82.5641,58:02.9,FastGPS,,,,,15,15,26980,,,40,13,14875,,,,21,26404,,,,24,29290,,,,29,27090,,,,10,19212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,20-Jul-19,10:01:25,-231,,,,,,,,,,,,,,,,,,3,7,1,6,5.7,-1.1,27.4743,-82.6935,27.4743,-82.6935,57:32.8,FastGPS,,,,,15,7,22939,,,41,16,25260,,,,4,18824,,,,9,26028,,,,8,30868,,,,27,32190,,,,23,25102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,20-Jul-19,11:15:43,-232,,,,,,,,,,,,,,,,,,1,5,1,4,0.5,-1.1,27.4757,-82.6921,27.4743,-82.6935,57:32.8,FastGPS,,,,,15,23,6083,,,41,9,17737,,,,8,31535,,,,27,24608,,,,4,1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,20-Jul-19,17:00:19,-233,,,,,,,,,,,,,,,,,,2,7,,7,13.6,-0.5,27.3662,-82.6284,27.3662,-82.6284,56:25.5,FastGPS,,,,,15,2,9488,,,,3,31351,,,,6,27960,,,,24,18965,,,,28,26404,,,,17,3046,,,,19,27282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,21-Jul-19,0:00:11,-234,,,,,,,,,,,,,,,,,,1,4,,4,0.9,-0.4,27.2978,-82.5546,27.3142,-82.6057,7/21/2019 10:19,SR,,,,,15,29,26962,,,,15,30306,,,,21,7451,,,,10,32192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,21-Jul-19,10:02:32,-236,,,,,,,,,,,,,,,,,,1,4,,4,,,,,27.3142,-82.6057,7/21/2019 10:19,SR,,,,,15,27,31862,,,,4,9200,,,,9,3859,,,,23,22919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,21-Jul-19,11:16:43,-236,,,,,,,,,,,,,,,,,,3,6,2,4,0.9,-2.4,27.3303,-82.5932,27.3142,-82.6057,7/21/2019 10:19,SR,,,,,15,7,10076,,,39,23,6365,,,,8,12641,,,,16,28543,,,,27,23052,,,,9,28490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,21-Jul-19,17:00:36,-238,,,,,,,,,,,,,,,,,,4,5,,5,2,-1.1,27.2975,-82.5559,27.2975,-82.5559,56:36.9,FastGPS,,,,,15,28,18945,,,,6,28123,,,,17,2154,,,,19,28270,,,,2,18488,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,22-Jul-19,0:00:31,-239,,,,,,,,,,,,,,,,,,2,6,,6,4.8,-0.5,27.3337,-82.6006,27.3337,-82.6006,56:31.5,FastGPS,,,,,15,15,27645,,,41,21,25350,,,,20,4503,,,,13,2651,,,,24,31480,,,,10,16108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,22-Jul-19,10:00:39,-241,,,,,,,,,,,,,,,,,,2,7,2,5,26.9,-0.7,27.3294,-82.5849,27.3258,-82.5902,56:37.5,FastGPS,,,,,15,4,11833,,,39,7,15696,,,,16,6505,,,,27,5218,,,,8,26308,,,,9,15686,,,,23,28576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,22-Jul-19,11:15:38,-241,,,,,,,,,,,,,,,,,,1,4,,4,,,,,27.3337,-82.6006,56:31.5,FastGPS,,,,,15,27,30245,,,,4,110,,,,7,3289,,,,28,29998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,22-Jul-19,17:00:05,-242,,,,,,,,,,,,,,,,,,3,5,,5,0.5,-0.8,27.2483,-82.5269,27.2483,-82.5269,56:02.2,FastGPS,,,,,15,3,30513,,,43,6,15723,,,,28,92,,,,2,13498,,,,24,6896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,23-Jul-19,0:00:14,-244,,,,,,,,,,,,,,,,,,3,6,,6,7,-1,27.3145,-82.5629,27.3145,-82.5629,56:09.0,FastGPS,,,,,15,29,7500,,,41,15,23460,,,,20,15817,,,,21,5794,,,,24,14492,,,,10,28130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,23-Jul-19,10:02:26,-246,,,,,,,,,,,,,,,,,,1,7,1,6,4.9,-0.1,27.2837,-82.5653,27.2837,-82.5653,58:19.9,FastGPS,,,,,15,4,16029,,,39,8,26003,,,,9,11915,,,,7,16556,,,,27,25542,,,,23,8840,,,,16,3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,23-Jul-19,17:00:42,-247,,,,,,,,,,,,,,,,,,4,5,1,4,0.5,-0.1,27.242,-82.5196,27.2837,-82.5653,58:19.9,FastGPS,,,,,15,17,23387,,,41,2,24887,,,,28,25029,,,,6,17199,,,,3,19018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,24-Jul-19,10:00:51,-251,,,,,,,,,,,,,,,,,,1,5,1,4,0.6,-0.3,27.29,-82.5636,27.3011,-82.5589,7/24/2019 10:08,NP,,,,,15,23,10160,,,39,27,27228,,,,16,31363,,,,7,27090,,,,4,13832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,24-Jul-19,11:17:45,-251,,,,,,,,,,,,,,,,,,2,6,2,4,224.6,-1.7,27.3009,-82.5579,27.2855,-82.5539,7/25/2019 9:58,NP,,,,,15,27,3331,,,42,7,2999,,,,8,23573,,,,9,32183,,,,4,24854,,,,28,21646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,25-Jul-19,10:01:19,-256,,,,,,,,,,,,,,,,,,1,6,1,5,2.6,-1.3,27.2852,-82.5647,27.2852,-82.5647,57:01.7,FastGPS,,,,,15,7,1710,,,40,8,11908,,,,16,9929,,,,27,17190,,,,4,29258,,,,23,32324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,25-Jul-19,11:16:17,-256,,,,,,,,,,,,,,,,,,3,6,,6,6.8,0.3,27.2957,-82.5541,27.2957,-82.5541,12:01.3,FastGPS,,,,,15,7,30782,,,40,8,13757,,,,18,3204,,,,27,14300,,,,9,15934,,,,28,14788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,25-Jul-19,17:00:26,-257,,,,,,,,,,,,,,,,,,3,4,,4,0.2,-2,27.2971,-82.5473,27.2957,-82.5541,12:01.3,FastGPS,,,,,15,6,7083,,,39,17,14465,,,,19,14762,,,,28,31199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,26-Jul-19,0:00:19,-258,,,,,,,,,,,,,,,,,,1,4,,4,0.7,-0.3,27.3097,-82.5602,27.2957,-82.5541,12:01.3,FastGPS,,,,,15,20,1086,,,,13,32330,,,,15,19315,,,,21,27437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,26-Jul-19,11:15:05,-261,,,,,,,,,,,,,,,,,,1,4,,4,0.5,-0.2,27.278,-82.5437,27.289,-82.5454,7/27/2019 10:31,SR,,,,,15,11,16068,,,,23,12041,,,,7,1414,,,,18,8926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,27-Jul-19,0:00:16,-263,,,,,,,,,,,,,,,,,,1,4,,4,0.9,-0.3,27.2958,-82.5549,27.289,-82.5454,7/27/2019 10:31,SR,,,,,15,15,996,,,,29,28120,,,,24,11831,,,,13,7734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,27-Jul-19,17:00:51,-267,,,,,,,,,,,,,,,,,,2,4,,4,0.5,0.3,27.2142,-82.5033,27.289,-82.5454,7/27/2019 10:31,SR,,,,,15,6,16073,,,,2,26748,,,,28,23846,,,,19,29718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,28-Jul-19,10:01:23,-270,,,,,,,,,,,,,,,,,,1,4,,4,,,,,27.289,-82.5454,7/27/2019 10:31,SR,,,,,15,7,1292,,,,27,29629,,,,8,31489,,,,4,22984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,28-Jul-19,11:16:24,-270,,,,,,,,,,,,,,,,,,1,4,,4,0.2,-1.1,27.3104,-82.5598,27.2731,-82.5716,7/28/2019 10:00,SR,,,,,15,18,20343,,,,27,8792,,,,28,15008,,,,11,28150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,28-Jul-19,17:00:28,-272,,,,,,,,,,,,,,,,,,1,4,,4,0.2,-0.1,27.3074,-82.5572,27.2731,-82.5716,7/28/2019 10:00,SR,,,,,15,2,24248,,,39,6,5600,,,,17,17619,,,,19,22254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179064,F264,29-Jul-19,0:00:19,-273,,,,,,,,,,,,,,,,,,1,5,1,4,0.3,-0.3,27.3642,-82.5886,27.2731,-82.5716,7/28/2019 10:00,SR,,,,,15,15,11944,,,42,10,3578,,,,20,19476,,,,24,31490,,,,4,4208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
