Name,ID,Day,Time,Time Offset,TimeOffset.mmss,GMT,Tag.Time,Snap,Follow.Time,Tdiff,Distance.RF,Distance.V,Bearing.Goni,Bearing.HH,TagClear,TCL,TCC,TCR,Behav,WPT,Comments,Count,Satellites,Bad Sats,Good.Sats,Residual,Time Error,Latitude,Longitude,Failures,Hauled Out,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
179062,F283,9-Jun-19,14:19:53,-37,0:00:37,4:00:00,10:19:16,0,,,,,,,,,,,,,,2,4,,4,,,,,,0,27.4814,-82.6704,14:11.9,FastGPS,,,,,,,15,7,1331,,,39,18,25766,,,,23,1362,,,,4,23669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,9-Jun-19,14:32:47,-37,0:00:37,4:00:00,10:32:10,0,,,,,,,,,,,,,,1,4,,4,,,,,,0,27.4814,-82.6704,14:11.9,FastGPS,,,,,,,15,7,18632,,,,4,4542,,,,8,25916,,,,9,4727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,9-Jun-19,14:42:59,-37,0:00:37,4:00:00,10:42:22,0,,,,,,,,,,,,,,3,8,1,7,6.7,-1.2,27.4599,-82.6906,,0,27.4599,-82.6906,42:20.8,FastGPS,27.4599,-82.6906,,,,,15,23,24319,,,,9,11649,,,,11,25879,,,,4,27571,,,,7,7904,,,,18,16236,,,,28,7188,,,,27,32066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,9-Jun-19,14:51:52,-37,0:00:37,4:00:00,10:51:15,0,,,,,,,,,,,,,,3,6,2,4,52.8,-1.1,27.4565,-82.6871,,0,27.4814,-82.6704,14:11.9,FastGPS,27.4565,-82.6871,,,,,15,9,13992,,,38,11,11068,,,,27,20700,,,,18,1462,,,,4,10260,,,,23,13970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,9-Jun-19,15:03:26,-37,0:00:37,4:00:00,11:02:49,0,,,,,,,,,,,,,,1,6,,6,9.5,-1,27.4599,-82.6904,,0,27.4599,-82.6904,02:48.0,FastGPS,27.4599,-82.6904,,,,,15,8,5218,,,43,30,6686,,,,7,3068,,,,18,24919,,,,11,1484,,,,28,31262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,9-Jun-19,15:13:27,-37,0:00:37,4:00:00,11:12:50,0,,,,,,,,,,,,,,2,4,,4,10.4,-1.1,27.4603,-82.6867,,0,27.4814,-82.6704,14:11.9,FastGPS,27.4603,-82.6867,,,,,15,28,19600,,,,23,22785,,,,7,21731,,,,9,13106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,9-Jun-19,15:23:30,-37,0:00:37,4:00:00,11:22:53,0,,,,,,,,,,,,,,1,4,,4,,,,,,0,27.4814,-82.6704,14:11.9,FastGPS,,,,,,,15,30,25137,,,,1,6025,,,,4,30454,,,,18,17308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,9-Jun-19,15:33:37,-37,0:00:37,4:00:00,11:33:00,0,,,,,,,,,,,,,,1,6,2,4,92.7,1.7,27.4751,-82.6813,,0,27.4814,-82.6704,14:11.9,FastGPS,27.4751,-82.6813,,,,,15,7,32251,,,43,18,4722,,,,8,6689,,,,11,13216,,,,30,29042,,,,1,12102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,9-Jun-19,15:44:16,-37,0:00:37,4:00:00,11:43:39,0,,,,,,,,,,,,,,1,6,,6,4.3,0,27.4596,-82.6861,,0,27.4596,-82.6861,43:39.0,FastGPS,27.4596,-82.6861,,,,,15,18,4976,,,39,7,28219,,,,28,24811,,,,17,28249,,,,30,16254,,,,11,13684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,9-Jun-19,15:54:37,-37,0:00:37,4:00:00,11:54:00,0,,,,,,,,,,,,,,2,8,4,4,303.5,1.7,27.4519,-82.6989,,0,27.4814,-82.6704,14:11.9,FastGPS,27.4519,-82.6989,,,,,15,9,32454,,,,13,11851,,,,7,5243,,,,22,31686,,,,17,7138,,,,18,18290,,,,28,21888,,,,11,27646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,9-Jun-19,16:19:15,-37,0:00:37,4:00:00,12:18:38,0,,,,,,,,,,,,,,2,7,3,4,88.9,1.7,27.4961,-82.6862,,0,27.4814,-82.6704,14:11.9,FastGPS,27.4961,-82.6862,,,,,15,8,23435,,,,30,27211,,,,11,18129,,,,18,4878,,,,7,18422,,,,17,13736,,,,1,9930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,9-Jun-19,16:30:19,-37,0:00:37,4:00:00,12:29:42,0,,,,,,,,,,,,,,3,4,,4,,,,,,0,27.4814,-82.6704,14:11.9,FastGPS,,,,,,,15,7,5510,,,,30,9692,,,,17,13255,,,,4,19150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,9-Jun-19,16:42:33,-37,0:00:37,4:00:00,12:41:56,0,,,,,,,,,,,,,,1,4,,4,31.5,-1.3,27.4758,-82.692,,0,27.4814,-82.6704,14:11.9,FastGPS,27.4758,-82.692,,,,,15,17,18798,,,,7,24022,,,,19,7068,,,,8,30416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,9-Jun-19,16:51:56,-38,0:00:38,4:00:00,12:51:18,0,,,,,,,,,,,,,,3,4,,4,0.7,-0.2,27.4771,-82.6922,,0,27.4814,-82.6704,14:11.9,FastGPS,27.4771,-82.6922,,,,,15,18,17631,,,,19,1842,,,,11,9316,,,,28,17254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,9-Jun-19,17:14:42,-38,0:00:38,4:00:00,13:14:04,0,,,,,,,,,,,,,,1,8,4,4,28,-0.3,27.4793,-82.6927,,0,27.4814,-82.6704,14:11.9,FastGPS,27.4793,-82.6927,,,,,15,7,22905,,,,17,2507,,,,1,30236,,,,19,11755,,,,3,5524,,,,28,32492,,,,11,18692,,,,22,22720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,9-Jun-19,17:24:49,-38,0:00:38,4:00:00,13:24:11,0,,,,,,,,,,,,,,3,8,,8,9.7,-0.3,27.4808,-82.6941,,0,27.4808,-82.6941,24:10.6,FastGPS,27.4808,-82.6941,,,,,15,1,27314,,,,7,4206,,,,28,4815,,,,13,15564,,,,30,2082,,,,11,6554,,,,19,26186,,,,17,32732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,9-Jun-19,17:34:56,-38,0:00:38,4:00:00,13:34:18,0,,,,,,,,,,,,,,2,4,,4,31,-0.3,27.4801,-82.6943,,0,27.4814,-82.6704,14:11.9,FastGPS,27.4801,-82.6943,,,,,15,1,26030,,,,17,1556,,,,19,11644,,,,28,15034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,9-Jun-19,17:56:39,-38,0:00:38,4:00:00,13:56:01,0,,,,,,,,,,,,,,3,6,,6,9.6,-0.7,27.4828,-82.6952,,0,27.4828,-82.6952,56:00.3,FastGPS,27.4828,-82.6952,,,,,15,17,10538,,,42,19,21901,,,,30,4686,,,,3,13597,,,,7,22276,,,,1,17162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,10:00:01,-41,0:00:41,4:00:00,5:59:20,0,,,,,,,,,,,,,,1,4,,4,0.2,-0.2,27.4832,-82.6723,,0,27.4814,-82.6704,14:11.9,FastGPS,27.4832,-82.6723,,,,,15,31,3559,,,,22,29011,,,,29,22759,,,,26,13952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,10:14:53,-41,0:00:41,4:00:00,6:14:12,0,,,,,,,,,,,,,,1,6,,6,0.7,-0.1,27.4814,-82.6704,,0,27.4814,-82.6704,14:11.9,FastGPS,27.4814,-82.6704,,,,,15,14,32208,,,40,26,7612,,,,31,2989,,,,16,16027,,,,32,23370,,,,3,3160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,10:42:59,-41,0:00:41,4:00:00,6:42:18,0,,,,,,,,,,,,,,1,4,,4,0.2,0.1,27.4782,-82.6669,,0,27.4816,-82.6754,6/10/2019 12:22,NK,27.4782,-82.6669,,,,,15,31,22879,,,,32,14125,,,,26,20686,,,,14,25358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,11:48:00,-42,0:00:42,4:00:00,7:47:18,0,,,,,,,,,,,,,,1,4,,4,0.4,-0.4,27.4812,-82.6719,,0,27.4816,-82.6754,6/10/2019 12:22,NK,27.4812,-82.6719,,,,,15,27,26957,,,,31,30489,,,,3,16300,,,,16,26530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,12:00:11,-42,0:00:42,4:00:00,7:59:29,0,,,,,,,,,,,,,,1,4,,4,0.6,-0.8,27.4815,-82.6719,,0,27.4816,-82.6754,6/10/2019 12:22,NK,27.4815,-82.6719,,,,,15,7,3645,,,,22,22563,,,,31,13951,,,,14,26585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,12:10:30,-42,0:00:42,4:00:00,8:09:48,0,,,,,,,,,,,,,,1,4,,4,0.4,-0.1,27.4814,-82.6721,,0,27.4816,-82.6754,6/10/2019 12:22,NK,27.4814,-82.6721,,,,,15,23,29880,,,,31,29813,,,,27,1696,,,,26,9031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,12:21:32,-42,0:00:42,4:00:00,8:20:50,0,,,,,,,,,,,,,,3,4,,4,5.9,-0.6,27.5392,-82.6863,,0,27.4816,-82.6754,6/10/2019 12:22,NK,27.5392,-82.6863,,,,,15,16,1963,,,,26,7558,,,,7,11059,,,,9,30011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,12:54:25,-42,0:00:42,4:00:00,8:53:43,0,,,,,,,,,,,,,,1,6,1,5,1.2,0.5,27.4817,-82.6715,,0,27.4817,-82.6715,53:43.5,FastGPS,27.4817,-82.6715,,,,,15,7,21953,,,43,16,9361,,,,27,13182,,,,9,218,,,,4,7024,,,,8,22454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,13:05:47,-42,0:00:42,4:00:00,9:05:05,0,,,,,,,,,,,,,,2,6,,6,1.4,0.2,27.4816,-82.6717,,0,27.4816,-82.6717,05:05.2,FastGPS,27.4816,-82.6717,,,,,15,8,26735,,,41,16,16127,,,,23,2694,,,,27,15543,,,,7,3104,,,,26,8914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,13:16:13,-42,0:00:42,4:00:00,9:15:31,0,,,,,,,,,,,,,,3,6,,6,8.4,-0.1,27.4811,-82.6714,,0,27.4811,-82.6714,15:30.9,FastGPS,27.4811,-82.6714,,,,,15,27,990,,,43,7,2551,,,,8,11852,,,,23,20702,,,,9,14262,,,,16,13746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,13:26:58,-42,0:00:42,4:00:00,9:26:16,0,,,,,,,,,,,,,,2,6,1,5,2.9,-1.2,27.4808,-82.6714,,0,27.4808,-82.6714,26:14.8,FastGPS,27.4808,-82.6714,,,,,15,7,11076,,,43,4,21813,,,,9,31367,,,,27,21221,,,,8,40,,,,23,8302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,13:37:49,-42,0:00:42,4:00:00,9:37:07,0,,,,,,,,,,,,,,3,5,1,4,0.5,-1.1,27.479,-82.6772,,0,27.4816,-82.6717,05:05.2,FastGPS,27.479,-82.6772,,,,,15,7,10245,,,42,16,12996,,,,4,9666,,,,27,26462,,,,23,13932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,13:47:52,-42,0:00:42,4:00:00,9:47:10,0,,,,,,,,,,,,,,1,0,,0,,,,,,0,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,14:09:14,-42,0:00:42,4:00:00,10:08:32,0,,,,,,,,,,,,,,2,5,1,4,0.7,-1.1,27.4789,-82.6677,,0,27.4816,-82.6717,05:05.2,FastGPS,27.4789,-82.6677,,,,,15,23,23677,,,42,28,31740,,,,7,14178,,,,8,4174,,,,4,20612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,14:33:07,-42,0:00:42,4:00:00,10:32:25,0,,,,,,,,,,,,,,1,4,,4,1.2,-1.6,27.4783,-82.668,,0,27.4816,-82.6717,05:05.2,FastGPS,27.4783,-82.668,,,,,15,7,2521,,,,8,24142,,,,27,31870,,,,28,4380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,14:44:41,-42,0:00:42,4:00:00,10:43:59,0,,,,,,,,,,,,,,1,4,,4,0.4,-1,27.4788,-82.6664,,0,27.4816,-82.6717,05:05.2,FastGPS,27.4788,-82.6664,,,,,15,27,19273,,,,7,30931,,,,8,1224,,,,18,10633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,15:05:27,-42,0:00:42,4:00:00,11:04:45,0,,,,,,,,,,,,,,1,4,,4,0.7,-0.8,27.4787,-82.6726,,0,27.4816,-82.6717,05:05.2,FastGPS,27.4787,-82.6726,,,,,15,30,23100,,,,7,9250,,,,8,18202,,,,28,5655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,15:26:16,-43,0:00:43,4:00:00,11:25:33,0,,,,,,,,,,,,,,1,4,,4,0.6,-0.6,27.4829,-82.6754,,0,27.4816,-82.6717,05:05.2,FastGPS,27.4829,-82.6754,,,,,15,7,16309,,,,30,5698,,,,17,5360,,,,8,4298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,15:36:20,-43,0:00:43,4:00:00,11:35:37,0,,,,,,,,,,,,,,3,6,,6,9.5,0.1,27.4823,-82.6738,,0,27.4823,-82.6738,35:37.1,FastGPS,27.4823,-82.6738,,,,,15,18,17099,,,41,1,4697,,,,7,8964,,,,8,24658,,,,30,20520,,,,13,9578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,15:46:30,-43,0:00:43,4:00:00,11:45:47,0,,,,,,,,,,,,,,2,4,,4,0.4,0.7,27.4827,-82.6724,,0,27.4816,-82.6717,05:05.2,FastGPS,27.4827,-82.6724,,,,,15,7,6348,,,,1,26612,,,,8,20312,,,,11,27199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,15:56:39,-43,0:00:43,4:00:00,11:55:56,0,,,,,,,,,,,,,,1,4,,4,0.2,0.9,27.4813,-82.6701,,0,27.4816,-82.6717,05:05.2,FastGPS,27.4813,-82.6701,,,,,15,18,30806,,,,7,15778,,,,17,5610,,,,1,28023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,16:07:52,-43,0:00:43,4:00:00,12:07:09,0,,,,,,,,,,,,,,1,7,1,6,14.9,0.6,27.4788,-82.6692,,0,27.4788,-82.6692,07:09.6,FastGPS,27.4788,-82.6692,,,,,15,17,8231,,,41,7,9580,,,,4,19214,,,,28,5454,,,,8,30432,,,,18,27396,,,,30,32014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,16:31:16,-43,0:00:43,4:00:00,12:30:33,0,,,,,,,,,,,,,,2,8,1,7,7.7,-0.7,27.4769,-82.662,,0,27.4769,-82.662,30:32.3,FastGPS,27.4769,-82.662,,,,,15,17,9265,,,,18,3112,,,,8,27856,,,,11,20885,,,,28,27962,,,,30,30376,,,,4,22396,,,,13,8472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,16:43:07,-43,0:00:43,4:00:00,12:42:24,0,,,,,,,,,,,,,,3,8,,8,10.4,0,27.4779,-82.6589,,0,27.4779,-82.6589,42:23.9,FastGPS,27.4779,-82.6589,,,,,15,7,26469,,,,18,16918,,,,1,14766,,,,11,6451,,,,30,6740,,,,8,30246,,,,13,23860,,,,17,8036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,17:35:01,-43,0:00:43,4:00:00,13:34:18,0,,,,,,,,,,,,,,1,4,,4,11.2,-0.7,27.4736,-82.6674,,0,27.4769,-82.662,30:32.3,FastGPS,27.4736,-82.6674,,,,,15,17,3991,,,41,28,21426,,,,1,13809,,,,19,20850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,10-Jun-19,17:45:02,-43,0:00:43,4:00:00,13:44:19,0,,,,,,,,,,,,,,2,6,,6,5.7,-0.9,27.4766,-82.6716,,0,27.4766,-82.6716,44:18.1,FastGPS,27.4766,-82.6716,,,,,15,1,501,,,44,11,32170,,,,3,21807,,,,22,19742,,,,13,25796,,,,7,13152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,10:00:12,-47,0:00:47,4:00:00,5:59:25,0,,,,,,,,,,,,,,3,5,,5,7.8,0,27.4772,-82.6599,,0,27.4772,-82.6599,59:25.0,FastGPS,27.4772,-82.6599,,,,,15,29,17405,,,42,32,17768,,,,16,19516,,,,14,12429,,,,26,10044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,10:46:58,-47,0:00:47,4:00:00,6:46:11,0,,,,,,,,,,,,,,2,4,,4,50.4,1.1,27.4755,-82.6535,,0,27.4769,-82.662,30:32.3,FastGPS,27.4755,-82.6535,,,,,15,31,8958,,,41,26,8810,,,,3,15530,,,,22,18204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,11:02:20,-47,0:00:47,4:00:00,7:01:33,0,,,,,,,,,,,,,,2,4,,4,162.3,0.9,27.4777,-82.659,,0,27.4769,-82.662,30:32.3,FastGPS,27.4777,-82.659,,,,,15,31,11785,,,,26,10020,,,,16,27056,,,,14,2410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,11:17:35,-47,0:00:47,4:00:00,7:16:48,0,,,,,,,,,,,,,,2,5,1,4,533.9,0.9,27.4633,-82.663,,0,27.4769,-82.662,30:32.3,FastGPS,27.4633,-82.663,,,,,15,26,1645,,,43,31,10868,,,,23,6560,,,,3,3442,,,,22,12522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,11:32:52,-47,0:00:47,4:00:00,7:32:05,0,,,,,,,,,,,,,,2,4,,4,353.2,0.9,27.4732,-82.6763,,0,27.4769,-82.662,30:32.3,FastGPS,27.4732,-82.6763,,,,,15,31,22586,,,41,26,1691,,,,7,25596,,,,22,14921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,11:48:39,-47,0:00:47,4:00:00,7:47:52,0,,,,,,,,,,,,,,2,8,4,4,578.7,0.9,27.4697,-82.6819,,0,27.4769,-82.662,30:32.3,FastGPS,27.4697,-82.6819,,,,,15,26,1084,,,,3,20682,,,,31,3965,,,,7,20733,,,,16,1654,,,,22,18230,,,,23,26044,,,,27,24300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,12:33:29,-47,0:00:47,4:00:00,8:32:42,0,,,,,,,,,,,,,,2,6,2,4,138.8,0.9,27.5089,-82.6818,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.5089,-82.6818,,,,,15,16,15717,,,42,7,21350,,,,9,9623,,,,26,13354,,,,27,32038,,,,3,14778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,12:44:00,-47,0:00:47,4:00:00,8:43:13,0,,,,,,,,,,,,,,1,4,,4,1.6,0.9,27.4978,-82.6985,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.4978,-82.6985,,,,,15,8,8769,,,,23,7122,,,,26,27805,,,,27,18592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,12:54:35,-47,0:00:47,4:00:00,8:53:48,0,,,,,,,,,,,,,,1,4,,4,513.7,0.9,27.4825,-82.6846,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.4825,-82.6846,,,,,15,8,28058,,,,23,26622,,,,9,4503,,,,27,6226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,13:05:10,-47,0:00:47,4:00:00,9:04:23,0,,,,,,,,,,,,,,1,8,4,4,293.6,0.9,27.4826,-82.6791,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.4826,-82.6791,,,,,15,16,3188,,,,8,31930,,,,7,12265,,,,9,4381,,,,23,30166,,,,4,31718,,,,27,10192,,,,26,28780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,13:26:33,-47,0:00:47,4:00:00,9:25:46,0,,,,,,,,,,,,,,1,6,2,4,130.3,1,27.4667,-82.6759,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.4667,-82.6759,,,,,15,4,16814,,,42,7,9201,,,,23,20282,,,,27,246,,,,16,25582,,,,9,20520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,13:36:54,-47,0:00:47,4:00:00,9:36:07,0,,,,,,,,,,,,,,1,7,3,4,517.1,0.9,27.4744,-82.679,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.4744,-82.679,,,,,15,16,1578,,,42,8,6163,,,,7,18829,,,,9,79,,,,27,17394,,,,4,14308,,,,28,24466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,13:47:18,-47,0:00:47,4:00:00,9:46:31,0,,,,,,,,,,,,,,2,4,,4,,,,,,0,27.4789,-82.6696,6/12/2019 2:08,MC,,,,,,,15,27,22665,,,,7,20558,,,,16,3036,,,,4,32330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,13:57:19,-48,0:00:48,4:00:00,9:56:31,0,,,,,,,,,,,,,,2,6,2,4,315.5,2,27.4655,-82.676,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.4655,-82.676,,,,,15,23,27759,,,42,7,1026,,,,4,25820,,,,9,7931,,,,16,19898,,,,27,6412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,14:09:02,-48,0:00:48,4:00:00,10:08:14,0,,,,,,,,,,,,,,2,4,,4,420.5,1.9,27.5003,-82.6736,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.5003,-82.6736,,,,,15,7,27128,,,,8,2413,,,,27,22917,,,,18,16792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,14:19:58,-48,0:00:48,4:00:00,10:19:10,0,,,,,,,,,,,,,,1,4,,4,1087.6,1.9,27.4936,-82.709,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.4936,-82.709,,,,,15,27,31444,,,,11,15156,,,,23,21596,,,,9,16758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,14:50:45,-48,0:00:48,4:00:00,10:49:57,0,,,,,,,,,,,,,,2,7,,7,,,,,,0,27.4789,-82.6696,6/12/2019 2:08,MC,,,,,,,15,9,10624,,,,23,1369,,,,4,16491,,,,27,7994,,,,8,7462,,,,18,2708,,,,7,16424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,15:11:46,-48,0:00:48,4:00:00,11:10:58,0,,,,,,,,,,,,,,1,4,,4,11.4,1.9,27.5035,-82.6815,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.5035,-82.6815,,,,,15,8,14251,,,,7,16250,,,,18,14819,,,,28,17526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,15:45:32,-48,0:00:48,4:00:00,11:44:44,0,,,,,,,,,,,,,,1,4,,4,1.3,-1.3,27.4677,-82.6891,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.4677,-82.6891,,,,,15,7,29483,,,,1,24280,,,,18,9505,,,,8,1356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
